"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Alteripontixanthobacter",6.10456820099901e-06,0,6.61703887510339e-07,2.0686480867591e-06,2.93673681552007e-06,3.18676007414528e-06,7.35803826954431e-06,5.99250936329588e-06,5.57634292278438e-07,7.43349938355052e-06,7.24382682983831e-06,1.13514786719905e-05,4.04996851149482e-06,0,0,2.46039229724984e-06,0,0,0,0,7.14689513861046e-06,0,6.56609078986264e-07,0,0,0,0,0,0,0
"g_Alteriqipengyuania",1.2209136401998e-05,2.04562354185397e-06,1.98511166253102e-06,2.58581010844888e-06,5.45393980025155e-06,7.08168905365619e-07,4.64718206497535e-06,6.39200998751561e-06,9.47978296873344e-06,4.77867817513962e-06,6.10006469881121e-06,2.43245971542654e-06,1.34998950383161e-06,0,0,9.22647111468688e-06,0,0,0,1.74289205049507e-06,1.42937902772209e-06,0,0,5.68845039785022e-07,0,0,0,0,0,0
"g_Alteromonas",0.000727969757969132,0.000338550696176832,3.24234904880066e-05,0.00108448875948346,0.000760195301388909,0.00100949477459869,8.94582547507755e-05,9.90761548064919e-05,8.81062181799932e-05,0.00011203345499494,0.000107513640316548,0.000120001345961043,0.000157948771948298,1.52912979730006e-05,1.29206979244191e-05,6.45852978028082e-05,0.000115456775869534,2.45540707921143e-05,2.02912854610505e-06,1.15030875332675e-05,1.92966168742482e-05,2.16387445066589e-05,1.89103414748044e-05,4.55076031828018e-06,0.000201305676212354,0.000115579620825692,0.000149435675618137,8.24438795833373e-05,2.25161835068956e-05,0.000267868238283066
"g_Altibacter",2.28921307537463e-06,0,0,5.17162021689775e-07,1.67813532315432e-06,1.41633781073124e-06,1.54906068832512e-06,1.5980024968789e-06,1.11526858455688e-06,5.3096424168218e-07,1.9062702183785e-06,1.21622985771327e-06,3.37497375957902e-06,2.50677015950829e-07,1.03365583395353e-05,6.15098074312459e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_Alysiella",9.15685230149852e-06,2.04562354185397e-06,0,1.03432404337955e-06,1.17469472620803e-05,1.77042226341405e-06,4.64718206497535e-06,6.79151061173533e-06,2.78817146139219e-06,7.43349938355052e-06,7.24382682983831e-06,2.02704976285545e-06,0,2.50677015950829e-07,0,5.53588266881213e-06,0,0,0,0,0,0,1.31321815797253e-07,0,0,0,0,0,0,0
"g_Amantichitinum",4.57842615074926e-06,1.02281177092698e-06,6.61703887510339e-07,1.55148606506933e-06,3.35627064630865e-06,2.37236583297482e-05,8.13256861370686e-06,5.19350811485643e-06,5.01870863050594e-06,3.71674969177526e-06,9.53135109189252e-06,8.10819905142179e-06,1.34998950383161e-06,6.76827943067239e-06,1.29206979244191e-06,6.15098074312459e-06,0,8.18469026403811e-06,0,0,0,4.46159680549669e-07,2.62643631594506e-07,0,4.55786436707216e-06,0,0,8.67830311403551e-07,0,0
"g_Amaricoccus",5.11257586833667e-05,8.18249416741588e-06,3.97022332506203e-06,3.05125592796967e-05,4.32119845712238e-05,3.64706986263294e-05,4.72463509939161e-05,5.95255930087391e-05,0.000145542550284672,4.93796744764427e-05,7.7775824909843e-05,5.02708341188151e-05,0.00127439009161704,2.50677015950829e-07,0,3.69058844587475e-05,0,2.7282300880127e-06,6.08738563831514e-06,3.48578410099014e-07,1.42937902772209e-06,2.90003792357285e-06,2.75775813174231e-06,5.68845039785022e-07,1.51928812235739e-06,2.92606635001752e-06,0,5.2069818684213e-06,0,0
"g_Amazonocrinis",0,0,3.3085194375517e-06,0,2.0976691539429e-06,0,2.32359103248768e-06,5.19350811485643e-06,1.22679544301256e-05,4.24771393345744e-06,8.00633491718972e-06,6.89196919370852e-06,0,0,0,6.15098074312459e-06,0,0,0,0,0,1.33847904164901e-06,1.44453997376978e-06,0,8.50801348520137e-05,0.000310163033101857,2.04706404956351e-06,5.9880291486845e-05,0,3.49793575764828e-05
"g_Amedibacillus",1.52614205024975e-06,2.76159178150286e-05,6.61703887510339e-06,6.72310628196708e-06,8.97802397887563e-05,7.78985795902181e-06,0,7.99001248439451e-07,2.23053716911375e-06,5.84060665850398e-06,1.02938591792439e-05,1.21622985771327e-06,0,2.75744717545912e-06,0,0,0,5.45646017602541e-06,0,3.48578410099014e-06,0,8.92319361099337e-07,9.19252710580769e-07,5.00583635010819e-05,1.51928812235739e-06,0,0,0,6.62240691379282e-07,9.20509409907443e-07
"g_Amedibacterium",0,2.04562354185397e-06,0,5.68878223858753e-06,5.45393980025155e-05,2.83267562146247e-06,0,0,0,5.3096424168218e-07,3.81254043675701e-07,8.10819905142179e-07,0,2.38143165153288e-05,5.16827916976763e-06,0,0,8.18469026403811e-06,1.82621569149454e-05,1.22002443534655e-05,7.14689513861046e-07,7.58471456934437e-06,6.30344715826813e-06,1.30834359150555e-05,2.05103896518247e-05,0,1.22823842973811e-05,1.7356606228071e-06,1.32448138275856e-06,1.19666223287968e-05
"g_Ameyamaea",7.63071025124877e-07,5.11405885463492e-06,6.61703887510339e-07,5.68878223858753e-06,3.35627064630865e-06,1.77042226341405e-06,4.25991689289407e-06,3.59550561797753e-06,4.4610743382275e-06,4.77867817513962e-06,3.43128639308131e-06,4.0540995257109e-06,3.37497375957902e-06,0,0,1.16868634119367e-05,0,1.09129203520508e-05,0,0,0,2.23079840274834e-07,0,0,0,0,0,0,0,0
"g_Aminicella",0,4.09124708370794e-06,0,5.17162021689775e-07,8.39067661577162e-07,1.06225335804843e-06,7.74530344162558e-07,1.19850187265918e-06,4.4610743382275e-06,2.6548212084109e-06,3.43128639308131e-06,3.64868957313981e-06,0,2.15582233717713e-05,1.03365583395353e-05,6.15098074312459e-07,0,1.36411504400635e-05,7.30486276597817e-06,3.13720569089112e-06,7.8615846524715e-06,4.81852454993642e-05,4.13663719761346e-05,6.25729543763524e-06,0,7.3151658750438e-07,0,8.67830311403551e-07,0,0
"g_Aminiphilus",3.81535512562438e-06,1.02281177092698e-06,6.61703887510339e-07,3.62013415182843e-06,7.55160895419446e-06,2.83267562146247e-06,3.87265172081279e-06,8.38951310861423e-06,1.50561258915178e-05,6.90253514186834e-06,1.41063996160009e-05,6.89196919370852e-06,6.74994751915804e-07,1.20324967656398e-05,7.75241875465145e-06,2.46039229724984e-06,0,3.00105309681397e-05,0,0,0,2.67695808329801e-06,1.70718360536429e-06,1.13769007957004e-06,7.59644061178694e-07,7.3151658750438e-07,0,8.67830311403551e-07,0,9.20509409907443e-07
"g_Aminipila",1.52614205024975e-06,8.18249416741588e-06,3.3085194375517e-06,1.39633745856239e-05,1.38446164160232e-05,2.12450671609686e-06,1.12306899903571e-05,2.83645443196005e-05,3.84767661672122e-05,3.13268902592486e-05,4.61317392847598e-05,2.02704976285545e-05,9.44992652682125e-06,0.0010726469512536,0.000192518399073844,2.89096094926856e-05,0,0.000152780884928711,0.000198854597518295,5.99554865370304e-05,0.000104344669023713,0.000277065161621344,0.000336709135704156,0.000427202624878552,9.57151517085155e-05,7.75407582754643e-05,6.3458985536469e-05,0.000136249358890357,0.000156288803165511,6.71971869232433e-05
"g_Aminivibrio",3.05228410049951e-06,0,2.64681555004136e-06,1.55148606506933e-06,5.03440596946297e-06,2.83267562146247e-06,6.58350792538175e-06,7.19101123595506e-06,9.47978296873344e-06,4.77867817513962e-06,1.02938591792439e-05,7.7027890988507e-06,1.34998950383161e-06,2.25609314355746e-06,1.29206979244191e-06,1.84529422293738e-06,0,0.000111857433608521,4.86990851065211e-06,0,7.14689513861046e-07,4.01543712494702e-06,3.02040176333681e-06,2.27538015914009e-06,7.59644061178694e-07,0,0,0,6.62240691379282e-07,0
"g_Aminobacter",0.000232736662663087,9.40986829252826e-05,2.51447477253929e-05,0.000168594819070867,0.000172847938284895,0.000111890687047768,0.000104561596461945,8.50936329588015e-05,0.000144427281700115,9.61045277444745e-05,9.87447973120065e-05,7.74333009410781e-05,0.000211948352101562,1.70460370846564e-05,1.16286281319772e-05,0.000329077469757165,5.77283879347669e-05,9.54880530804446e-05,3.89592680852169e-05,1.46402932241586e-05,4.21666813178017e-05,8.25395409016887e-06,1.23442506849418e-05,6.82614047742026e-06,5.31750842825086e-06,5.85213270003504e-06,4.09412809912703e-06,8.67830311403551e-06,6.62240691379282e-06,4.60254704953721e-06
"g_Aminobacterium",3.05228410049951e-06,0,6.61703887510339e-07,5.17162021689775e-07,3.35627064630865e-06,1.41633781073124e-06,2.71085620456895e-06,9.18851435705368e-06,6.69161150734126e-06,9.02639210859705e-06,7.24382682983831e-06,5.27032938342417e-06,2.69997900766322e-06,4.76286330306575e-06,2.58413958488382e-06,0,0,1.09129203520508e-05,4.05825709221009e-07,6.97156820198027e-07,2.85875805544418e-06,8.25395409016887e-06,1.20816070533473e-05,2.84422519892511e-06,7.59644061178694e-07,0,0,0,0,9.20509409907443e-07
"g_Aminomonas",0,0,0,2.0686480867591e-06,2.0976691539429e-06,3.8949289795109e-06,3.48538654873151e-06,1.03870162297129e-05,6.13397721506282e-06,5.84060665850398e-06,5.71881065513551e-06,5.27032938342417e-06,0,1.7547391116558e-06,0,6.15098074312459e-07,0,3.00105309681397e-05,0,0,7.14689513861046e-07,0,0,0,0,1.46303317500876e-06,1.02353202478176e-06,0,6.62240691379282e-07,0
"g_Ammonifex",9.15685230149852e-06,2.04562354185397e-06,1.32340777502068e-06,9.30891639041595e-06,1.88790223854861e-05,4.95718233755933e-06,1.39415461949261e-05,1.91760299625468e-05,2.50935431525297e-05,1.53979630087832e-05,2.36377507078934e-05,1.25677085297038e-05,6.74994751915804e-06,8.02166451042653e-06,0.000273918795997685,1.84529422293738e-06,0,0.000103672743344483,4.05825709221009e-07,0,0,6.69239520824503e-07,6.56609078986264e-07,1.82030412731207e-05,7.59644061178694e-07,1.46303317500876e-06,0,0,6.62240691379282e-07,0
"g_Ammoniphilus",1.52614205024975e-05,2.45474825022476e-05,1.98511166253102e-06,2.43066150194194e-05,1.88790223854861e-05,1.41633781073124e-05,2.43977058411206e-05,3.27590511860175e-05,6.02245035660713e-05,3.87603896427991e-05,4.53692311974084e-05,3.64868957313981e-05,2.02498425574741e-06,4.33671237594935e-05,4.00541635656992e-05,7.3811768917495e-06,0,1.09129203520508e-05,2.43495425532606e-06,7.6687250221783e-06,2.85875805544418e-06,2.45387824302318e-05,2.02235596327769e-05,4.49387581430167e-05,5.31750842825086e-06,1.5361848337592e-05,6.14119214869054e-06,3.90523640131598e-05,8.60912898793066e-06,9.20509409907443e-06
"g_Amnibacterium",3.05228410049951e-06,1.02281177092698e-05,1.98511166253102e-06,3.62013415182843e-06,9.64927810813736e-06,2.83267562146247e-06,0.000166911289167031,0.000199350811485643,0.000176770070652265,0.000150793844637739,0.000178808146483904,0.000171893819890142,1.21499055344845e-05,2.50677015950829e-07,2.58413958488382e-06,1.29170595605616e-05,0,5.45646017602541e-06,1.62330283688404e-06,6.97156820198027e-07,1.42937902772209e-06,6.69239520824503e-07,2.75775813174231e-06,0,2.27893218353608e-06,2.19454976251314e-06,1.02353202478176e-06,0,1.98672207413785e-06,9.20509409907443e-07
"g_Amniculibacterium",1.37352784522478e-05,5.11405885463492e-06,6.61703887510339e-07,2.58581010844888e-06,3.35627064630865e-06,4.95718233755933e-06,3.87265172081279e-07,7.99001248439451e-07,1.11526858455688e-06,0,0,4.0540995257109e-07,1.34998950383161e-06,2.00541612760663e-06,0,0,0,0,0,0,0,0,0,5.68845039785022e-07,1.51928812235739e-06,0,1.02353202478176e-06,0,0,0
"g_Amnimonas",6.10456820099901e-06,4.09124708370794e-06,1.32340777502068e-06,1.03432404337955e-06,5.03440596946297e-06,3.8949289795109e-06,1.82014630878201e-05,3.1960049937578e-05,1.84019316451885e-05,1.43360345254189e-05,2.70690371009748e-05,2.47300071068365e-05,6.74994751915804e-07,1.25338507975415e-06,0,6.15098074312459e-07,0,0,0,0,7.14689513861046e-07,0,1.31321815797253e-07,0,0,0,0,0,0,0
"g_Amorphus",1.60244915276224e-05,1.63649883348318e-05,0,8.2745923470364e-06,1.51032179083889e-05,5.31126679024214e-06,3.13684789385836e-05,2.11735330836454e-05,2.84393489062003e-05,1.85837484588763e-05,2.24939885768663e-05,1.70272180079858e-05,4.72496326341063e-06,0,0,2.2758628749561e-05,0,5.45646017602541e-06,1.21747712766303e-06,0,1.42937902772209e-06,2.00771856247351e-06,1.31321815797253e-06,0,0,0,0,0,0,0
"g_Amphibacillus",8.24116707134867e-05,3.57984119824445e-05,3.97022332506203e-06,5.63706603641855e-05,5.66370671564584e-05,7.82526640429009e-05,2.20741148086329e-05,2.79650436953808e-05,5.91092349815144e-05,4.19461750928922e-05,3.54566260618402e-05,3.08111563954028e-05,6.74994751915804e-06,6.29199310036581e-05,0.000189934259488961,8.1808043883557e-05,0,6.82057522003176e-05,1.66388540780614e-05,9.13275434459416e-05,1.21497217356378e-05,0.000223302920115109,0.000232702257592732,0.000207628439521533,0,3.6575829375219e-06,3.07059607434527e-06,4.33915155701775e-06,5.29792553103425e-06,7.36407527925954e-06
"g_Amphiplicatus",6.86763922612389e-06,6.13687062556191e-06,0,3.10297213013865e-06,1.09078796005031e-05,2.47859116877967e-06,1.04561596461945e-05,1.47815230961298e-05,1.17103201378472e-05,1.11502490753258e-05,1.41063996160009e-05,1.21622985771327e-05,2.02498425574741e-06,1.25338507975415e-06,0,8.61137304037442e-06,0,5.45646017602541e-06,0,0,5.00282659702732e-06,0,6.56609078986264e-07,0,0,7.3151658750438e-07,0,0,0,0
"g_Amphritea",3.66274092059941e-05,3.78440355242984e-05,3.3085194375517e-06,8.2745923470364e-06,1.84594885546976e-05,1.23929558438983e-05,3.29175396269087e-05,3.75530586766542e-05,4.40531090899966e-05,2.86720690508377e-05,3.46941179744888e-05,3.40544360159715e-05,3.30747428438744e-05,1.05284346699348e-05,0,3.99813748303098e-05,0,9.54880530804446e-05,5.27573421987312e-06,2.33547534766339e-05,1.14350322217767e-05,1.71771477011622e-05,1.60212615272648e-05,5.1196053580652e-06,1.51928812235739e-06,9.50971563755694e-06,2.04706404956351e-06,1.7356606228071e-06,6.62240691379282e-07,2.76152822972233e-06
"g_Amycolatopsis",0.000161771057326474,0.000210699224810959,1.58808933002481e-05,9.6709298055988e-05,0.000226548268625834,0.000110474349237037,0.00427695656046565,0.00475685393258427,0.00437687156009346,0.00414576879905446,0.00457123598367165,0.00479599973891599,0.000222748268132215,5.64023285889366e-05,2.06731166790705e-05,0.000477316105666468,0,0.000109129203520508,0.000113225372872662,1.04573523029704e-05,2.28700644435535e-05,2.18618243469338e-05,2.56077540804643e-05,8.53267559677533e-06,9.87537279532302e-06,1.46303317500876e-05,1.12588522725993e-05,2.08279274736852e-05,7.2846476051721e-06,1.01256035089819e-05
"g_Amylibacter",7.63071025124877e-06,8.18249416741588e-06,1.98511166253102e-06,3.62013415182843e-06,6.29300746182871e-06,2.12450671609686e-06,9.68162930203198e-06,5.59300873907616e-06,1.28255887224041e-05,1.06192848336436e-05,9.15009704821682e-06,7.7027890988507e-06,2.02498425574741e-06,0,0,9.22647111468688e-06,0,0,8.11651418442019e-07,0,2.14406854158314e-06,0,1.31321815797253e-07,0,0,0,0,3.4713212456142e-06,1.32448138275856e-06,0
"g_Amylolactobacillus",0,9.20530593834286e-06,6.61703887510339e-07,4.65445819520798e-06,3.35627064630865e-06,2.47859116877967e-06,3.48538654873151e-06,4.39450686641698e-06,5.01870863050594e-06,6.90253514186834e-06,3.81254043675701e-06,1.62163981028436e-06,0,2.50677015950829e-07,0,0,0,0,1.21747712766303e-06,8.36588184237633e-06,2.21553749296924e-05,4.61775269368907e-05,4.35988428446879e-05,0,0,0,8.18825619825406e-06,0,0,0
"g_Anabaena",0.00104922265954671,0.000211722036581886,6.81555004135649e-05,0.000863143414200235,0.000683840144185387,0.000478368095574475,0.000424442628601082,0.000277652933832709,0.000262088117370866,0.000506008922323117,0.000249721398607584,0.000304057464428317,0.000219373294372636,6.74321172907731e-05,7.75241875465145e-06,0.000724585531540076,8.65925819021504e-05,5.72928318482668e-05,3.24660567376808e-06,3.83436251108915e-06,1.42937902772209e-06,6.69239520824503e-07,1.96982723695879e-06,3.98191527849515e-06,0.000257519336739577,0.000590333886116035,6.14119214869054e-05,0.000309815421171068,6.95352725948246e-05,0.000198830032540008
"g_Anabaenopsis",2.28921307537463e-06,1.02281177092698e-06,5.95533498759305e-06,3.10297213013865e-06,1.67813532315432e-06,3.54084452682809e-06,2.01377889482265e-05,2.67665418227216e-05,2.06324688143022e-05,1.38050702837367e-05,2.09689724021635e-05,1.66218080554147e-05,0,0,0,4.30568652018721e-06,0,0,4.05825709221009e-07,1.39431364039605e-06,0,0,2.62643631594506e-07,0,1.51928812235739e-06,7.3151658750438e-06,0,6.07481217982485e-06,6.62240691379282e-07,1.84101881981489e-06
"g_Anaeroarcus",7.63071025124877e-07,0,1.38957816377171e-05,5.68878223858753e-06,8.3067698496139e-05,1.06225335804843e-06,1.54906068832512e-06,1.5980024968789e-06,3.34580575367063e-06,1.06192848336436e-06,2.2875242620542e-06,1.21622985771327e-06,0,1.50406209570498e-06,0,1.84529422293738e-06,0,0,0,0,0,2.23079840274834e-07,6.56609078986264e-07,2.27538015914009e-06,0,1.46303317500876e-06,0,0,0,0
"g_Anaerobacillus",2.36552017788712e-05,2.45474825022476e-05,4.63192721257237e-06,1.13775644771751e-05,1.38446164160232e-05,2.83267562146247e-06,1.51033417111699e-05,2.67665418227216e-05,4.40531090899966e-05,4.35390678179387e-05,4.57504852410841e-05,2.39191872016943e-05,4.04996851149482e-06,0.000256191910301747,2.06731166790705e-05,2.09133345266236e-05,0,2.45540707921143e-05,6.98020219860136e-05,6.62298979188126e-05,0.000442392809079987,0.000874026814196801,0.000860026571656208,0.000265650633579605,2.12700337130034e-05,3.0723696675184e-05,4.09412809912703e-06,1.7356606228071e-05,1.78804986672406e-05,2.20922258377786e-05
"g_Anaerobacterium",1.44983494773727e-05,0.000129897094907727,4.63192721257237e-06,3.30983693881456e-05,2.0976691539429e-05,1.84123915395061e-05,2.12995844644704e-05,2.87640449438202e-05,3.06698860753141e-05,2.76101405674733e-05,4.00316745859486e-05,1.94596777234123e-05,5.39995801532643e-06,9.19984648539543e-05,1.80889770941867e-05,2.46039229724984e-06,0,6.27492920242922e-05,5.27573421987312e-06,1.11545091231684e-05,2.14406854158314e-06,1.02616726526424e-05,1.45767215534951e-05,8.76021361268934e-05,2.05103896518247e-05,0.00012362630328824,1.02353202478176e-06,1.12817940482462e-05,5.29792553103425e-06,1.47281505585191e-05
"g_Anaerobiospirillum",1.98398466532468e-05,2.04562354185397e-06,6.61703887510339e-07,4.65445819520798e-06,1.88790223854861e-05,8.49802686438742e-06,6.19624275330047e-06,1.27840199750312e-05,1.28255887224041e-05,8.49542786691487e-06,1.22001293976224e-05,1.50001682451303e-05,0,4.01083225521327e-05,1.16286281319772e-05,0,0,1.36411504400635e-05,0,1.08059307130694e-05,0,5.80007584714569e-06,5.90948171087637e-06,1.76341962333357e-05,0,0,0,0,0,0
"g_Anaerobium",3.81535512562438e-06,1.53421765639048e-05,2.64681555004136e-06,1.44805366073137e-05,1.51032179083889e-05,1.16847869385327e-05,8.51983378578814e-06,1.19850187265918e-05,1.00374172610119e-05,2.23004981506515e-05,2.40190047515691e-05,1.09460687194194e-05,2.02498425574741e-06,0.000170961724878466,8.14003969238402e-05,0,0,0.000362854601705689,2.15087625887135e-05,2.30061750665349e-05,3.00169595821639e-05,0.000163517522921454,0.000149575548193071,0.00126226714328296,0,5.12061611253066e-06,1.02353202478176e-06,6.94264249122841e-06,0,1.84101881981489e-06
"g_Anaerobranca",5.34149717587414e-06,5.11405885463492e-06,2.64681555004136e-06,3.62013415182843e-06,3.77580447709723e-06,2.83267562146247e-06,1.27797506786822e-05,1.99750312109863e-05,3.45733261212632e-05,3.2388818742613e-05,2.59252749699476e-05,1.25677085297038e-05,4.72496326341063e-06,3.71001983607227e-05,2.32572562639544e-05,1.23019614862492e-06,2.88641939673835e-05,5.45646017602541e-06,4.2205873758985e-05,1.70803420948517e-05,2.78728910405808e-05,5.66622794298079e-05,5.96201043719528e-05,6.20041093365674e-05,0.000177756710315814,2.85291469126708e-05,5.01530692143061e-05,2.77705699649136e-05,2.5827386963792e-05,0.000216319711328249
"g_Anaerobutyricum",1.52614205024975e-06,8.18249416741588e-06,2.64681555004136e-06,5.17162021689775e-06,5.45393980025155e-06,7.435773506339e-06,1.16179551624384e-06,7.99001248439451e-07,0,3.71674969177526e-06,3.05003234940561e-06,2.43245971542654e-06,2.02498425574741e-06,0.000152411625698104,7.62321177540726e-05,3.07549037156229e-06,0,5.45646017602541e-06,0.00026946827092275,5.22867615148521e-05,6.07486086781889e-05,3.94851317286457e-05,3.41436721072857e-05,0.000168946976816152,1.51928812235739e-06,2.92606635001752e-06,4.09412809912703e-06,5.2069818684213e-06,4.63568483965497e-06,4.60254704953721e-06
"g_Anaerocaecibacter",0,0,0,5.17162021689775e-07,8.39067661577162e-07,2.12450671609686e-06,1.9363258604064e-06,3.1960049937578e-06,1.50561258915178e-05,1.27431418003723e-05,7.24382682983831e-06,6.48655924113743e-06,0,1.7547391116558e-06,3.87620937732573e-06,0,0,2.7282300880127e-06,1.62330283688404e-06,5.57725456158422e-06,0,6.69239520824503e-07,1.31321815797253e-06,3.98191527849515e-06,0,0,0,8.67830311403551e-07,0,0
"g_Anaerococcus",4.19689063818682e-05,3.57984119824445e-05,1.45574855252275e-05,6.2059442602773e-05,0.000153129848237832,8.46261841911914e-05,5.80897758121919e-05,5.03370786516854e-05,7.24924579961969e-05,9.50425992611102e-05,7.39632844730859e-05,4.62167345931042e-05,1.41748897902319e-05,0.000750276308740832,0.000301052261638965,4.18266690532472e-05,0,0.000111857433608521,0.00133070250053569,0.000237381897277428,0.00522652441486583,0.00132107881410757,0.00147461266958735,0.00157570076020451,1.59525252847526e-05,2.99921800876796e-05,2.14941725204169e-05,3.4713212456142e-05,2.31784241982749e-05,3.40588481665754e-05
"g_Anaerocolumna",3.73904802311189e-05,0.000121714600740311,1.52191894127378e-05,0.000175835087374524,7.42574880495788e-05,3.151351628877e-05,3.67901913477215e-05,6.27215980024969e-05,8.5318046718601e-05,9.39806707777458e-05,0.000102176083705088,4.25680450199644e-05,2.63247953247164e-05,0.001738445105619,0.000531040684693624,4.85927478706842e-05,0.000202049357771684,0.000589297699010744,0.000450872362944542,0.000914321169689713,0.000293022700683029,0.000530706940013831,0.000539470019295114,0.00147501518816256,0.000474777538236684,0.00164298625553484,0.000637660451439035,0.000499002429057042,0.00457343421466532,0.00116628542235273
"g_Anaerofilum",7.63071025124877e-07,5.11405885463492e-06,0,2.0686480867591e-06,1.25860149236574e-06,1.77042226341405e-06,1.54906068832512e-05,1.19850187265918e-05,1.44984915992394e-05,1.1681213317008e-05,1.75376860090822e-05,1.05406587668483e-05,2.69997900766322e-06,0.000300311065109093,9.04448854709336e-05,3.01398056413105e-05,0,0.00117313893784546,1.09572941489673e-05,2.23090182463369e-05,7.8615846524715e-06,4.50621277355165e-05,3.62448211600418e-05,6.65548696548476e-05,0,2.19454976251314e-06,6.14119214869054e-06,3.4713212456142e-06,3.97344414827569e-06,9.20509409907443e-07
"g_Anaerofustis",7.63071025124877e-07,4.09124708370794e-06,1.98511166253102e-06,1.55148606506933e-06,2.93673681552007e-06,2.12450671609686e-06,4.64718206497535e-06,1.23845193508115e-05,7.80688009189813e-06,1.11502490753258e-05,7.62508087351401e-06,2.02704976285545e-06,4.04996851149482e-06,0.000105033669683397,2.19651864715124e-05,1.84529422293738e-06,0,1.63693805280762e-05,2.43495425532606e-05,3.83436251108915e-06,1.92966168742482e-05,7.47317464920695e-05,7.64292967940011e-05,6.31417994161375e-05,7.59644061178694e-07,7.3151658750438e-07,2.04706404956351e-06,8.67830311403551e-07,3.31120345689641e-06,0
"g_Anaeroglobus",7.63071025124877e-07,4.09124708370794e-06,3.3085194375517e-06,2.0686480867591e-06,1.67813532315432e-06,7.435773506339e-06,3.09812137665023e-06,6.79151061173533e-06,4.4610743382275e-06,4.77867817513962e-06,9.53135109189252e-06,7.29737914627961e-06,0,7.77098749447571e-06,4.78065823203506e-05,0,0,1.36411504400635e-05,1.21747712766303e-06,0,0,2.23079840274834e-07,7.87930894783517e-07,1.13769007957004e-06,0,7.3151658750438e-07,0,0,6.62240691379282e-07,9.20509409907443e-07
